categorical_imdb_score,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,return_investment,Animation,Biography,Comedy,Documentary,Drama,History,Music,Musical,Mystery,War,director_Clint Eastwood,director_Martin Scorsese,director_Ridley Scott,director_Steven Spielberg,director_Woody Allen,actor_J.K. Simmons,actor_Johnny Depp,actor_Matt Damon,actor_Nicolas Cage,actor_Robert De Niro,aspect_1.37,aspect_1.78,aspect_1.85,aspect_2.35,aspect_Other,content_Other,content_PG,content_PG-13,content_R,color_ Black and White,color_Color,language_English,language_Other,country_Australia,country_Canada,country_France,country_Germany,country_Other,country_UK,country_USA
3,4.14313631369186,4.691348799659916,3.5835217162300297,6.361302650284552,8.00636760098358,17.937689507678087,8.744488129786639,-9.210340371976182,4.007335003412637,16.3804599154335,7.608870678794433,8.00636760098358,9.680344007471918,1.3206233630749098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2,4.663440037507849,4.418841812615149,2.0794540416017115,6.4167324459110056,8.00636760098358,17.659883518483735,11.666718939007094,0.693197179309987,6.150602981665873,16.3804599154335,7.600902509542081,6.839476545295218,-9.210340371976182,0.9534582736240615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,3.912025005426146,4.672829769040908,4.060444734682864,5.755742530042558,6.308098623658877,17.61607994465108,10.659938119111958,1.609457912234103,4.787492576115032,16.3804599154335,7.594884437518329,6.0844996408655785,-9.210340371976182,0.8922484493118246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,5.616771461302869,4.624973793675947,3.9318275935067173,5.886104309227894,9.472704644135982,17.602761365345096,11.195512443500498,1.0986456214459,5.14166414129781,16.3804599154335,7.60787812293094,8.69951476487686,10.40426284347892,0.8734217077201939,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.499810781440759,4.605171185987591,3.6375887913018707,6.131226706874421,6.725033762214855,17.699909179359025,9.739732571205641,1.3863193608073958,3.737671999232915,16.34123920228053,7.60787812293094,6.693323792185678,-9.210340371976182,1.0616421440179218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.89034988010117,4.574712009430686,2.944444242310485,6.727431844611328,10.043249499259113,17.45772043288091,12.31087850784627,1.7917761357558344,6.308098623658877,16.588099280210304,7.600402384525411,9.472704644135982,9.210340381976183,0.3264989180038282,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,3.8918223389248707,4.521789664004971,2.5649570497396432,5.707110596974734,9.305650560871417,17.181846858787775,10.268304265638102,9.999500033329732e-05,5.068904831150851,16.3804599154335,7.601902009825214,6.192362693973829,6.907755378982132,0.20598092783160757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,2.944444242310485,4.430817989318795,-9.210340371976182,5.204007236527194,9.305650560871417,17.14697908308677,10.53505184244293,0.693197179309987,4.27666750790398,15.919644712246676,7.597396370388408,6.747586644200201,-9.210340371976182,0.8805482942083096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.225747211347465,4.45434845904353,5.159055873927008,0.693197179309987,6.428105434235472,17.809250554826033,9.471396096062634,-9.210340371976182,4.9344746525548935,16.648723902026372,7.608870678794433,5.857933440197704,-9.210340371976182,0.7846837519254058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.220356365618719,4.787492576115032,2.944444242310485,6.720220275762549,8.987196833161972,10.083598338208807,12.78711159600457,-9.210340371976182,7.003065549695549,16.3804599154335,7.602900512104954,6.804614630927363,9.615805486751015,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3.737671999232915,4.488637493327015,2.5649570497396432,5.796058054716694,6.347389384787343,17.909993493947283,9.136155484556864,9.999500033329732e-05,4.510860605417345,16.3804599154335,7.600902509542081,6.091310108322016,-9.210340371976182,1.2854025425271436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,3.610920615343275,4.762174789498245,2.833219226391856,6.815640099723448,6.907755378982132,17.709816213994273,8.78385591196257,2.1972356883856023,3.465739027794844,16.3804599154335,7.604396398621947,6.904750870262736,-9.210340371976182,1.0219869019629604,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,3.8066647119900727,4.574712009430686,4.430817989318795,6.661854868422541,6.80128314570632,17.11659139105198,9.880577106068896,0.693197179309987,5.123964574641177,16.705882315865995,7.600402384525411,6.735780133007165,-9.210340371976182,-0.6773001878314727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,4.0430530222189764,4.510860605417345,1.7917761357558344,6.129050427925445,6.806829471011639,17.113277670957483,10.119968965003524,1.609457912234103,5.123964574641177,16.3804599154335,7.599902009258548,6.15485830633062,6.839476545295218,0.07791976944342677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3.218879824860201,4.605171185987591,2.7080568677466546,5.961005597355199,6.542472104599013,17.09413800252071,8.98519483051635,9.999500033329732e-05,3.737671999232915,16.3804599154335,7.598900506971608,6.3243591415927645,6.725033762214855,0.04074477307721775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2,4.077539138819537,4.27666750790398,1.609457912234103,6.075346260973715,6.490723686247564,17.165470959446186,10.353639181454357,-9.210340371976182,5.111988390766,16.3804599154335,7.595889967969793,6.442540325703855,-9.210340371976182,0.17607806825768973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,4.060444734682864,4.430817989318795,2.4849149830866115,5.811141292377853,6.907755378982132,17.777154468117534,9.447465728699735,0.693197179309987,4.430817989318795,16.395727387564175,7.60787812293094,5.84354470688639,-9.210340371976182,1.092150852416752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.799092957490783,4.836282700601957,-9.210340371976182,6.6133843526077385,7.600902509542081,17.057815055527733,12.303539589209947,-9.210340371976182,6.971668698534415,16.705882315865995,7.604396398621947,6.745236467131414,9.903487557536128,-0.8629564106884937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,6.192362693973829,4.682132153049717,5.446737802700699,4.812185168380217,5.003946977086174,17.051871463950732,12.57593820981026,-9.210340371976182,6.415097122837703,16.523560759073153,7.608374524008574,4.976734432075509,11.599103162128712,-0.36216896082963335,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
3,5.488938139379742,4.718499764151839,-9.210340371976182,5.361292635192883,6.2383248203519885,16.944852233604344,12.446678833988011,0.693197179309987,6.733402010884971,16.3804599154335,7.600402384525411,5.375278870647021,-9.210340371976182,-0.2764402682171774,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,3.6888819541108115,4.499810781440759,1.945924434667559,6.003887314020089,6.84481558570453,16.917218702810473,8.375399208845135,0.693197179309987,3.433990430286395,15.607270027208996,7.601402384558745,6.791221575085729,6.385194567631776,0.9955023866265461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,4.718499764151839,4.510860605417345,2.5649570497396432,4.941643136894763,6.688354838479755,17.47693923863444,9.659120371154357,-9.210340371976182,5.003946977086174,16.3804599154335,7.60787812293094,6.375024990185834,-9.210340371976182,0.6899961829154878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,4.430817989318795,4.905275519178896,4.89784054621929,6.263398453067796,8.294049665102028,16.644545951237745,9.971426540215909,0.693197179309987,5.129899306638875,16.454567887586677,7.601402384558745,6.907755378982132,-9.210340371976182,-1.5638764242216923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.525453337538079,4.948760599597775,9.680344007471918,4.356710108740052,5.934894460169817,16.436835232134197,11.791685353601993,-9.210340371976182,5.755742530042558,16.759949537135977,7.603898018372329,4.442652432960212,8.517193211416238,-9.210340371976182,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
3,4.727388703667701,4.644391860679372,3.5553509186281893,6.738152613079363,10.08580911349675,16.21308214202655,9.888729186634922,-9.210340371976182,4.852031045169312,16.3804599154335,7.603898018372329,6.815640099723448,6.759255386672967,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,3.135498563745785,4.430817989318795,2.890377313436288,6.612041169241685,6.907755378982132,15.89831780431287,7.326465679629794,-9.210340371976182,2.995737273541491,16.3804599154335,7.599902009258548,6.746412246082181,5.318120484040175,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4,6.042633071212045,4.770685471922933,6.021023592067944,6.196444331460488,6.690842401642158,16.50183675912229,11.990946866429557,-9.210340371976182,5.86078650836611,16.3804599154335,7.608374524008574,6.52356245299238,11.184421399387082,-2.046778377001719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
3,3.465739027794844,4.406720466775704,6.683361070922713,5.683580107474678,6.580639275981195,16.115661089827885,9.905136197773416,-9.210340371976182,4.762174789498245,16.3804599154335,7.599902009258548,5.8833226670397725,6.52062127483409,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
3,3.9512456416565014,4.553877944231566,-9.210340371976182,6.476972516735825,6.80128314570632,15.880007863741094,9.962322342971333,1.3863193608073958,4.672829769040908,16.3804599154335,7.597898000672234,6.744059304096971,8.00636760098358,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.394450389239578,4.543295846099225,3.258100384167932,8.294049665102028,9.680344007471918,15.646762658516744,9.684024725288529,0.693197179309987,5.347108006907831,16.3804599154335,7.600402384525411,8.987196833161972,-9.210340371976182,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4,4.700481274882912,4.477337950841197,4.330734656074939,4.317489446868755,6.536691742518831,17.05487504926371,5.814130830332484,-9.210340371976182,5.0498566482749725,16.811242831523266,7.60339938961598,4.543295846099225,3.091046998802531,-2.648528540264844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,3.663564210228923,4.59512086023509,1.945924434667559,6.5930446711287285,8.00636760098358,15.585638238016102,8.044305439083065,1.0986456214459,3.663564210228923,16.3804599154335,7.600402384525411,6.907755378982132,5.525453337538079,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,4.14313631369186,4.795791372042681,2.7080568677466546,6.699500463314379,8.294049665102028,16.623389864649603,10.228284761190206,1.3863193608073958,5.198497583751861,16.3804599154335,7.599902009258548,6.863803495946157,-9.210340371976182,-1.2906958312840406,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3.8501497293673697,4.430817989318795,0.693197179309987,6.536691742518831,9.615805486751015,15.425410363729224,10.148040287003111,-9.210340371976182,5.198497583751861,16.3804599154335,7.601402384558745,6.704414477513119,-9.210340371976182,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.7095311022128294,4.532600568421495,2.77259497222025,5.552959972518441,6.3403594800945795,15.40879795005402,9.97720259500309,9.999500033329732e-05,5.068904831150851,16.3804599154335,7.601402384558745,5.786897688115126,6.426488619269976,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2,5.123964574641177,4.532600568421495,3.178057997005932,6.2126062961523,6.313548227436499,17.061058108859847,11.008860272902883,-9.210340371976182,4.430817989318795,16.3804599154335,7.607381475316889,6.269096473100183,9.305650560871417,-0.025154902122020498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,5.1059460799610035,4.787492576115032,4.672829769040908,5.634789960312043,9.39266193710347,15.396008932393746,11.052222452192636,-9.210340371976182,4.812185168380217,16.3804599154335,7.603898018372329,6.272877195225395,-9.210340371976182,-9.210340371976182,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
3,4.644391860679372,4.718499764151839,3.610920615343275,6.3062754694297505,6.6174031116643075,14.969060425904908,9.822385956521492,9.999500033329732e-05,4.077539138819537,16.3804599154335,7.604396398621947,6.350885891234794,6.535241416151529,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,5.0106359607627,4.672829769040908,4.3820278846731,5.529429484336742,7.600902509542081,16.706117010545263,10.260217498462223,0.693197179309987,4.46590926807921,16.3804599154335,7.607381475316889,5.549076474000202,8.517193211416238,-0.9544070550905647,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.11087550351623,4.718499764151839,4.418841812615149,2.0794540416017115,7.600902509542081,14.933395922008666,8.46947247618238,9.999500033329732e-05,4.234107953871572,18.420680743953366,7.600902509542081,5.9135032759085036,5.225747211347465,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
3,5.420535441750064,4.56434923313396,6.131226706874421,4.290460811010466,9.546812615740253,14.938762774940654,10.93781017976519,0.693197179309987,5.111988390766,16.213405830771734,7.605392414590941,5.030438574986993,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3.044527199616847,4.510860605417345,5.0106359607627,5.0106359607627,6.886531744675551,14.559350852887267,7.374629077914868,1.0986456214459,2.944444242310485,16.3804599154335,7.598900506971608,5.95324359402801,4.234107953871572,-9.210340371976182,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,5.379897814369847,4.653961302538022,5.560682015630838,6.907755378982132,9.903487557536128,17.16547257338908,11.38551246077544,-9.210340371976182,5.30330540557139,17.0736070959896,7.605392414590941,9.615805486751015,9.210340381976183,-2.340106850190671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.543295846099225,4.828314537301981,-9.210340371976182,6.875232190582357,9.998797736885907,13.974878177381145,10.242385419934955,0.693197179309987,4.682132153049717,16.3804599154335,7.603898018372329,9.546812615740253,-9.210340371976182,-9.210340371976182,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
3,5.897154142361978,4.624973793675947,4.9344746525548935,6.745236467131414,8.987196833161972,16.691251922808593,12.769321824982695,0.693197179309987,6.124683609712561,16.3804599154335,7.606884580921418,8.00636760098358,11.782952602946647,-1.0089396482909931,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,2.944444242310485,4.46590926807921,3.367299278256391,4.990433267050614,6.526495005983664,13.997832114841563,6.826545332016458,9.999500033329732e-05,3.135498563745785,14.914122846665718,7.597396370388408,5.043425762080329,4.672829769040908,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.85981317955517,4.770685471922933,3.713574505725724,6.091310108322016,7.600902509542081,13.95562287382104,9.556975088091136,1.3863193608073958,4.624973793675947,16.3804599154335,7.603898018372329,6.699500463314379,-9.210340371976182,-9.210340371976182,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.262681285491028,4.744932997928089,5.2311091516138015,6.7878450950491445,9.546812615740253,12.909001826192302,8.566744989278602,1.3863193608073958,4.521789664004971,16.811242831523266,7.600902509542081,6.802394874435415,4.948760599597775,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2,4.532600568421495,4.510860605417345,4.418841812615149,6.677083587191712,8.00636760098358,14.353237670089039,8.88169742036012,-9.210340371976182,3.9702938003427946,15.95498831309994,7.608374524008574,6.907755378982132,-9.210340371976182,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.988961667516398,4.477337950841197,4.744932997928089,5.717028030353536,6.907755378982132,13.839397968515255,11.318502987674055,1.7917761357558344,5.69373247550298,16.3804599154335,7.606387439499155,5.720312104476211,9.798127042433856,-9.210340371976182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2,4.700481274882912,4.844187873859856,9.305650560871417,4.753591053174959,5.723585428749713,12.615878320068648,10.355008935586271,-9.210340371976182,5.192957406445611,16.3804599154335,7.606387439499155,5.09986703758011,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
3,5.652489531145782,4.543295846099225,4.804021864405052,5.948035250277218,6.7719356703871325,17.764296990661332,11.38782698772535,-9.210340371976182,5.583496684721478,16.3804599154335,7.607381475316889,6.133398259916365,10.043249499259113,1.0953680060287616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,0.693197179309987,4.744932997928089,3.465739027794844,3.367299278256391,9.546812615740253,10.362872505792083,4.499810781440759,9.999500033329732e-05,9.999500033329732e-05,16.350793415085263,7.608870678794433,4.394450389239578,4.9344746525548935,-9.210340371976182,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2,4.11087550351623,4.499810781440759,-9.210340371976182,5.455321542708037,6.167516700531925,17.161871252026,8.64170908377229,-9.210340371976182,4.663440037507849,16.3804599154335,7.601902009825214,5.472271093839454,5.805135270121262,0.16945009949966666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
3,5.488938139379742,4.624973793675947,3.761202441272254,4.727388703667701,5.135799025285383,14.52628447091437,11.255513916830273,-9.210340371976182,5.087596952516145,16.3804599154335,7.605392414590941,5.056246442290781,9.305650560871417,-9.210340371976182,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
3,4.127135997947017,4.605171185987591,5.38449552150458,4.510860605417345,6.364750928968936,17.05487504926371,9.697754068873643,-9.210340371976182,4.56434923313396,16.34123920228053,7.591357097178105,5.30330540557139,-9.210340371976182,-2.648528540264844,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
3,4.795791372042681,4.762174789498245,9.798127042433856,6.297109504095981,9.798127042433856,16.863747279667653,10.184635829911494,-9.210340371976182,5.068904831150851,16.34123920228053,7.601902009825214,6.45833844008459,-9.210340371976182,-0.37636524611504324,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.418841812615149,4.691348799659916,4.574712009430686,5.8721180711655165,9.472704644135982,16.458912009638887,9.571783934956716,9.999500033329732e-05,4.9344746525548935,16.34123920228053,7.601902009825214,6.678342240440488,-9.210340371976182,-2.0796335601141953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,4.804021864405052,4.795791372042681,9.39266193710347,6.882437573561944,9.305650560871417,16.323604623068864,12.004519339070391,1.0986456214459,6.131226706874421,16.3804599154335,7.597396370388408,9.210340381976183,9.615805486751015,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.477337950841197,4.7095311022128294,3.332208081597398,6.907755378982132,8.69951476487686,17.05487504926371,9.20603111043127,9.999500033329732e-05,3.5553509186281893,15.11297370540487,7.605890050804364,7.600902509542081,-9.210340371976182,-2.648528540264844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3,4.787492576115032,4.605171185987591,5.09986703758011,4.59512086023509,9.798127042433856,16.188109281302975,11.23420313521136,9.999500033329732e-05,5.899897627555057,16.34123920228053,7.596894488345345,9.546812615740253,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,5.4161008466487655,4.691348799659916,5.2311091516138015,5.318120484040175,6.706862458852128,12.278235155534732,10.25706270056787,-9.210340371976182,5.170484563219809,16.3804599154335,7.605890050804364,6.146329471801637,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,4.867535219686056,4.532600568421495,5.564520790464383,6.546785554232536,6.663132823704716,17.05487504926371,9.560504171344984,9.999500033329732e-05,4.663440037507849,16.705882315865995,7.591861765344019,6.661854868422541,-9.210340371976182,-2.648528540264844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,5.117994411218971,4.615121506939779,2.302595092944046,6.15697919744994,6.907755378982132,16.29676111572722,10.086308988536318,0.693197179309987,4.836282700601957,16.588099280210304,7.605392414590941,6.504288323237233,-9.210340371976182,-9.210340371976182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,1.945924434667559,4.615121506939779,2.944444242310485,4.905275519178896,6.194405595186284,17.05487504926371,8.088254757834962,0.693197179309987,3.7841919066429512,16.811242831523266,7.568895715033221,5.220356365618719,5.820083227088222,-2.648528540264844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3,5.420535441750064,4.663440037507849,3.7841919066429512,6.313548227436499,10.40426284347892,15.598850179568812,11.650615698489958,9.999500033329732e-05,5.700443907838791,16.300417207760606,7.604396398621947,6.5930446711287285,9.852194263411736,-9.210340371976182,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,5.220356365618719,4.543295846099225,3.663564210228923,2.890377313436288,4.343806720554139,16.016127264419715,11.793477177468256,-9.210340371976182,5.986452256540687,16.34123920228053,7.604894530612415,3.465739027794844,10.545341441340101,-9.210340371976182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3,5.176150297545421,4.941643136894763,8.00636760098358,5.774551856103367,6.87005351564028,15.240422325308453,11.281371647556606,-9.210340371976182,6.536691742518831,16.36495572889766,7.600902509542081,6.388561573612843,-9.210340371976182,-9.210340371976182,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
